ID,SMILES
S4531,CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO
S4572,CC1CC(CC(C)(C)C1)OC(=O)C2=C(O)C=CC=C2
S4681,O.Cl.COC1=CC2=C(C=CN=C2C=C1)C(O)C3CC4CCN3CC4C=C
S4713,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
S4730,Cl.Cl.CC1=NC=C(CSSCC2=CN=C(C)C(=C2CO)O)C(=C1O)CO
S4842,OC(=O)CCNC(=O)C1=CC=C(C=C1)N=NC2=CC(=C(O)C=C2)C(O)=O
S4895,O.Cl.CC1=C[N](C=N1)C2=CC(=CC(=C2)NC(=O)C3=CC(=C(C)C=C3)NC4=NC=CC(=N4)C5=CN=CC=C5)C(F)(F)F
S4929,CC(C)(O)CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F.C[S](O)(=O)=O
S4944,O.O.O.O.O.O.[Na+].[Na+].COC1=CC(=CC(=C1OC)OC)NC2=NC=C(F)C(=N2)NC3=NC4=C(OC(C)(C)C(=O)N4CO[P]([O-])([O-])=O)C=C3
S4945,CCOC1=CC2=C(N)C3=C(C=C(N)C=C3)N=C2C=C1.CC(O)C(O)=O
S4947,Cl.CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)F
S4948,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)[NH]2
S4967,Cl.Cl.CC(C)OC1=C(NC2=NC=C(Cl)C(=N2)NC3=CC=CC=C3[S](=O)(=O)C(C)C)C=C(C)C(=C1)C4CCNCC4
S4974,[Na+].CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C([O-])=O)C(=NO1)C4=CC=CC=C4
S4979,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.CC2(C)SC3C(NC(=O)CC4=CC=CC=C4)C(=O)N3C2C(O)=O
S5008,Cl.OC(=O)C1=CN(C2CC2)C3=CC(=C(F)C=C3C1=O)N4CCNCC4
S5026,Cl.CCC1=C2CN3C(=O)C4=C(C=C3C2=NC5=C1C=C(OC(=O)N6CCC(CC6)N7CCCCC7)C=C5)C(O)(CC)C(=O)OC4
S5080,CCCCCOC1=CC=CC=C1C(=C\SC)/[N]2C=CN=C2
S5181,CCCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C
S5184,CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
S5185,O=C1C2CCCCC2C(=O)N1CCCCN3CCN(CC3)C4=NSC5=CC=CC=C45
S5186,C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(NC(=O)C4=CNC(=CC4=O)C)C5=CC=C(O)C=C5)C3=O)C(O)=O
S5187,Cl.CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(C=C3)N4CCNCC4)N=C2[N]1C5CCCC5
S5188,CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(C=C3)N4CCNCC4)N=C2[N]1C5CCCC5.OC(=O)CCC(O)=O
S5189,[Na+].[O-]C(=O)CSC1=NN=C(Br)[N]1C2=CC=C(C3CC3)C4=CC=CC=C24
S5190,Cl.CC(OC1=C(N)N=CC(=C1)C2=C[N](N=C2)C3CCNCC3)C4=C(Cl)C=CC(=C4Cl)F
S5191,CC(NCCCC1=CC(=CC=C1)C(F)(F)F)C2=CC=CC3=CC=CC=C23
S5192,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2
S5193,O.O.O.O.O.[Na+].NC(CC1=CC(=C(OC2=CC(=C(O)C(=C2)I)I)C(=C1)I)I)C([O-])=O
S5194,[Na+].N[S](=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C([O-])=O
S5195,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)[NH]2.CC5(C)C6CCC5(C[S](O)(=O)=O)C(=O)C6
S5196,CC(CN1C2=CC=CC=C2SC3=CC=CC=C13)N(C)C
S5199,Cl.CN(C)C1C2C(O)C3C(=C(O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=C(C(N)=O)C1=O)O
S5219,CC12CCC3C(CCC4=CCCCC34)C1CCC2(O)CC=C
S5235,CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)CSC3=NC(=C(CC(O)=O)S3)C)C4=CSC(=N4)N
S5300,Cl.NC(CO)(CO)CO
S5417,O.O.O.O.O.Cl.Cl.CNC1C(O)C(NC)C2OC3(O)C(OC(C)CC3=O)OC2C1O
S5489,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C
S5495,[Na+].CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)CSC(=O)C3=CC=CO3)C4=CSC(=N4)N
S5608,O.O.O.[Na+].[Na+].COC1=C(OC)C(=NC=C1)C[S](=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F.COC4=C(OC)C(=NC=C4)C[S](=O)C5=NC6=C([N-]5)C=CC(=C6)OC(F)F
S5644,[Na+].[Na+].CO/N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C([O-])=O)CSC3=NC(=O)C(=NN3C)[O-])C4=CSC(=N4)N
S5671,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC4C5CCC6=CC(=O)C=CC6(C)C5(F)C(O)CC24C
S5738,CC(=O)C1(O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C
S5770,CN1CCC(CC1)=C2C3=C(CCC4=CC=CC=C24)SC=C3
S5777,O.[Br-].CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3
S5785,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C
S5786,O.O.O.[Na+].[Na+].NC1=C(CC([O-])=O)C=CC=C1C(=O)C2=CC=C(Br)C=C2.NC3=C(CC([O-])=O)C=CC=C3C(=O)C4=CC=C(Br)C=C4
S5789,CCCNCC(O)COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2
S5790,NC1=NC2=C(N(C=O)C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)CN2)C(=O)N1
S5860,OC1CCN(C1)C(=O)NC2=C3N=C(C=C[N]3N=C2)N4CCCC4C5=CC(=CC=C5F)F
S5864,OC(=O)COCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3
S5888,ClCCC(=O)NCC1=CC=CC=C1
S5898,Cl.CCO.CC1=C(C(C2=CC(=CC=C2)[N+]([O-])=O)C(=C(C)N1)[P]3(=O)OCC(C)(C)CO3)C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5
S5922,[Cl-].C[N+](C)(C)CC(O)CC(O)=O
S5937,C[N+](C)(C)CC(O)CC([O-])=O
S5942,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1
S5945,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
S5947,CN(C)CC\C=C1/C2=C(CCC3=CC=CC=C13)C=CC=C2
S5949,O.Cl.CCN(CC)CCNC(=O)C1=CC(=C(N)C=C1OC)Cl
S5953,[Na+].CC1(CC(=O)C2=CC=CC=C2C1=O)[S]([O-])(=O)=O
S5954,O.O.O.CC(N)(CC1=CC(=C(O)C=C1)O)C(O)=O.CC(N)(CC2=CC(=C(O)C=C2)O)C(O)=O
S5955,CC1=NC=C(C[N+]2=CSC(=C2C)CCO)C(=N1)N.[O-][N+]([O-])=O
S5957,Cl.CCCC1=NC(=C2[N]1NC(=NC2=O)C3=C(OCC)C=CC(=C3)[S](=O)(=O)N4CCN(CC)CC4)C
S5958,CN(C)C(=N)NC(N)=N
S5959,CC(C)OC(=O)OCO[P](=O)(COC(C)C[N]1C=NC2=C(N)N=CN=C12)OCOC(=O)OC(C)C
S5960,CCCCCCOC(=O)NC(=N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)[N]2C)C=C1.C[S](O)(=O)=O
S5963,NC1=CC=C(C=C1)[S](=O)(=O)N([Na])C2=NC=CS2
S5965,COC1=CC=CC=C1N2CCN(CCCNC3=CC(=O)N(C)C(=O)N3C)CC2
S5966,CCOC(=O)C1=C(COCCN)NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C.OC(=O)\C=C/C(O)=O
S5969,O.[Na+].CC1=C(C(=O)NC2C3SC(C)(C)C(N3C2=O)C([O-])=O)C(=NO1)C4=C(Cl)C=CC=C4Cl
S5971,NC1=NC(=O)C2=C([NH]C=C2CCC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)N1
S5972,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)COC(=O)CCC(O)=O)C4(C)CC(O)C23
S5973,CC1CC2C3CCC(O)(C(=O)COC(C)=O)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14
S5981,Cl.CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12
S6359,[NH]1C=NC2=C1N=CN=C2
S6437,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2.OC(=O)CC(O)(CC(O)=O)C(O)=O
S6463,[Na+].CC(CCC(=O)NCC(=O)NCC[S]([O-])(=O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
S6466,CCOC(=O)CCC\C=C/C/C=C\C\C=C/C/C=C\C\C=C/CC
S6584,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O
S6988,CCCCCCOC(C)C1=CC=CC(=C1OC)C2=CSC(=N2)NC(=O)C3=CC(=C(\C=C(/C)C(O)=O)C(=C3)Cl)Cl
S6999,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
S7220,COC1=CN=C([N]2C=NC(=N2)C)C3=C1C(=C[N]3CO[P](O)(O)=O)C(=O)C(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5
S8932,CCC(CC)COC(=O)C(C)N[P](=O)(OCC1OC(C#N)(C(O)C1O)C2=CC=C3[N]2N=CN=C3N)OC4=CC=CC=C4
S9631,CN(C)C1=C2N=C[N](C3OC(CO)C(N)C3O)C2=NC=N1
S9693,COC(=O)NC1=C(N)N=C(N=C1N)C2=N[N](CC3=CC=CC=C3F)C4=NC=C(F)C=C24
S9715,NC1=CN=CC(=N1)C2=C[N]3C=CN=C3C(=N2)NC4=CC=C(C=C4)N5CCN(CC5)C6COC6
S9783,NC(=O)C1=CC=C(N)N=C1
S9827,NC(=O)CI
S0993,CCOC(=O)OCC1OC(OC2=N[N](C(C)C)C(=C2CC3=CC=C(OC(C)C)C=C3)C)C(O)C(O)C1O
S4485,COC1=CC=C(CC(C)(C)NCC(O)C2=C3OCC(=O)NC3=CC(=C2)O)C=C1
S5899,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
S5910,CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2O
S6981,O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3
S6985,C1NCC2CC1C3=CC4=NC=CN=C4C=C23
S6987,[Fe].O[S](O)(=O)=O
E0006,[Gd+3].CC(O)CN1CCN(CCN(CCN(CC1)CC([O-])=O)CC([O-])=O)CC([O-])=O
E0007,[Na+].CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(C=C2)=[N+](CC)CC)C3=C(C=CC(=C3)[S]([O-])(=O)=O)[S]([O-])(=O)=O
E0018,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
E0019,Cl.CNCC(O)C1=CC(=C(OC(=O)C(C)(C)C)C=C1)OC(=O)C(C)(C)C
S0897,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
S6874,[I-].[I-].CC[N+](C)(CC)CCC[N+]1=C2C=C(N)C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N
S9625,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(CC3=CC=CC=C3)NC(=O)C(CC(N)=O)NC(=O)C4=NC5=CC=CC=C5C=C4
S9925,Cl.CC1N=C(N)NC(=N1)N(C)C
E0037,NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)C(=O)NC(CCCN=C(N)N)C(O)=O
E0046,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O
E0110,OC1=C2N(C=CC1=O)N(C3COCCN3C2=O)C4C5=C(CSC6=CC=CC=C46)C(=C(F)C=C5)F
E0144,Cl.COC1=C(OC)C=C(CCOC2CCCCC2N3CCC(O)C3)C=C1
E0148,CC(C)=CCCC(C)(OC(C)=O)C=C
E0153,[Li+].[Cl-]
E0154,[Na+].CC(CCC(=O)NCC[S]([O-])(=O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
E0156,CC(N)=S
E0160,Cl.CCCCCCOC(=O)CCC(=O)CN
E0165,NNCCC1=CC=CC=C1.O[S](O)(=O)=O
E0167,[NaH].CC1(C[N]2C=CN=N2)C(N3C(CC3=O)[S]1(=O)=O)C(O)=O
E0169,CC(=O)O[Zn]OC(C)=O
E0172,[O-][N+](=O)\N=C1/NCCN1CC2=CC=C(Cl)N=C2
E0174,[Na+].[Na+].CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO[P]([O-])([O-])=O
E0177,[Na+].CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)COC(=O)CCC([O-])=O)C4(C)CC(O)C23
E0181,O.O.[Zn++].CC([O-])=O.CC([O-])=O
E0183,[Mg++].[Cl-].[Cl-]
E0361,CCN(CC)CCOC1=CC=C(C=C1)\C(=C(\Cl)C2=CC=CC=C2)C3=CC=CC=C3.OC(=O)CC(O)(CC(O)=O)C(O)=O
E1002,CC1NC(=O)C(CSSCC(NC(=O)C(CC2=C[NH]C3=CC=CC=C23)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CN=C[NH]5)NC1=O)C(N)=O)NC(=O)C(CCCN=C(N)N)NC(C)=O
E1029,CCCCN1CC(O)C(O)C(O)C1CO
P1092,N/A
S0320,Cl.CC1(C)N=C(N)N=C(N)N1C2=CC=C(Cl)C=C2
S0846,CCOC(=O)OC(C1CC2CCN1CC2C=C)C3=C4C=C(OC)C=CC4=NC=C3
S2089,OC1=CC=C(C=C1)C2CNCCC3=C(Cl)C(=C(O)C=C23)O
S3561,CCCCC/C=C\C\C=C/CCCCCCCCOCC(CN(C)C)OCCCCCCCC\C=C/C/C=C\CCCCC
S3562,COC1C(CC2CN3CCC4=C([NH]C5=CC=CC=C45)C3CC2C1C(=O)OC)OC(=O)C6=CC(=C(OC)C(=C6)OC)OC
S5894,Cl.Cl.CCCOC1=C(C=C(C=C1)[S;v6](=O)(=O)N2CCN(CCO)CC2)C3=NC(=O)C4=C(N3)C(=C[N]4CC)CCC
S6458,CNCC(=O)OCC1=C(N=CC=C1)N(C)C(=O)OC(C)[N+]2=C[N](CC(O)(C(C)C3=NC(=CS3)C4=CC=C(C=C4)C#N)C5=C(F)C=CC(=C5)F)N=C2.O[S]([O-])(=O)=O
S9973,CN1CCN(CC1)CC2=CC=C(C=C2C(F)(F)F)C(=O)NC3=CN=C(C)C(=C3)NC4=NC(=CC=N4)C5=CN=CC=C5
E0125,CCN1CCCC1CNC(=O)C2=C(OC)C(=CC(=C2O)Cl)Cl
E0190,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C(O)C(O)C(=O)CO
E0191,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(=C(C)C(=C2O1)C)OC(C)=O
E0193,O.CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(CC2(C)C1(OC(=O)C5=CC=CO5)C(=O)CCl)OC(=O)C6=CC=CO6
E0245,CC(O)C(O)C(O)C(O)C=O
E0423,COC1=C(Cl)C=C(CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)C=C1
E0502,CN(C(C)=O)C1=C(I)C(=C(I)C(=C1I)NC(C)=O)C(O)=O
E0515,CC(C)NC(SCC(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)=NC(C)C
E0527,CCC12CCC3C(CCC4=C/C(CCC34)=N/O)C1CCC2(OC(C)=O)C#C
E0528,FC(F)(F)COC1=CC=C(OCC(F)(F)F)C(=C1)C(=O)NCC2CCCCN2
E0529,CC(C)NCC(O)COC1=CC(=C(OC(C)=O)C(=C1C)C)C
E0530,CCOC(=O)OC1(CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C)C(=O)COC(=O)CC
E0609,CO[S](C)(=O)=O
E0650,CC(C)C1=CCC(=CC1)C
E0704,CC1=C([N](CCO)C=C1C(=O)NC2=CC=C(C=C2)[S](C)(=O)=O)C3=CC=CC=C3C(F)(F)F
E0706,CO\N=C\1CN(CC1CN)C2=C(F)C=C3C(=O)C(=CN(C4CC4)C3=N2)C(O)=O.C[S](O)(=O)=O
E0707,CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4C3CCC12C)C(C)=O
E0814,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=C(C)C(=C3)NC4=NC(=CS4)C5=CN=CC=C5.C[S](O)(=O)=O
E0815,Cl.CC1=C(NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C(=CC(=C1)\C=C\C#N)C
E0816,CNC(CC(C)C)C(=O)NC1C(O)C2=CC(=C(OC3=C(OC4OC(CO)C(O)C(O)C4OC5CC(C)(NCC6=CC=C(C=C6)C7=CC=C(Cl)C=C7)C(O)C(C)O5)C8=CC(=C3)C(NC(=O)C(CC(N)=O)NC1=O)C(=O)NC9C(=O)NC(C(OC%10CC(C)(N)C(O)C(C)O%10)C%11=CC(=C(O8)C=C%11)Cl)C(=O)NC(C(O)=O)C%12=C(C(=CC(=C%12)O)O)C%13=C(O)C=CC9=C%13)C=C2)Cl.O[P](O)(O)=O.O[P](O)(O)=O
E0826,CCOC(=O)C1=C(COCCN)NC(=C(C1C2=C(Cl)C=CC=C2)C(=O)OC)C.O[S](=O)(=O)C3=CC=CC=C3
E0937,CC(=O)OC1(C(C)=O)C(=C)CC2C3CCC4=CC(=O)CCC4C3CCC12C
E0939,CCC(C)C(NC(=O)CN)C(=O)NC(C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC1CSSCC2NC(=O)C(NC(=O)C(CO)NC(=O)C(NC(=O)C(CSSCC(NC(=O)C(CC(C)C)NC(=O)C(CC3=C[NH]C=N3)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(N)CC4=CC=CC=C4)C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC5=C[NH]C=N5)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC6=CC=C(O)C=C6)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CSSCC(NC(=O)C(CC7=CC=C(O)C=C7)NC(=O)C(CC(N)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC8=CC=C(O)C=C8)NC(=O)C(CC(C)C)NC(=O)C(CO)NC2=O)C(=O)NC(CC(N)=O)C(O)=O)C(=O)NCC(=O)NC(CCC(O)=O)C(=O)NC(CCCNC(N)=N)C(=O)NCC(=O)NC(CC9=CC=CC=C9)C(=O)NC(CC%10=CC=CC=C%10)C(=O)NC(CC%11=CC=C(O)C=C%11)C(=O)NC(C(C)O)C(=O)N%12CCCC%12C(=O)NC(CCCCNC(=O)CCC(NC(=O)CCCCCCCCCCCCCCC(O)=O)C(O)=O)C(O)=O)NC1=O)C(C)O)C(C)CC
E1248,C[S;v6](=O)(=O)OCC1=CC=C(C=C1)[N;v5](=O)=O
E2355,OC1=C(Cl)C=C(C=C1Cl)C(=O)N2C[S;v6](=O)(=O)C3=CC=CC=C23
E2356,O=C1C2C3CCC(C3)C2C(=O)N1CCCCN4CCN(CC4)C5=NC=CC=N5
E2358,N[S](=O)(=O)C1=CC(=C(NCC2=CC=CS2)C=C1Cl)C3=N[NH]N=N3
E2516,COC1=C2C(=O)C3=C(C(=C4CC(O)(CC(OC5CC(N)C(O)C(C)O5)C4=C3O)C(=O)CO)O)C(=O)C2=CC=C1
E2634,Cl.COC(=O)C(CC(C)C)NC(=O)C(N)CC(C)C
E2683,[Na+].CC(CCC([O-])=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
E2690,O.Cl.Cl.Cl.Cl.NC1=C(N)C=C(C=C1)C2=CC(=C(N)C=C2)N
P1008,CCC(C)C1NC(=O)C(CC2=CC=C(OC)C=C2)NC(=O)CCCSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O.CC(O)=O
P1108,CCCCC(NC(C)=O)C(=O)NC1CC(=O)NCCCCC(NC(=O)C(CC2=C[NH]C3=CC=CC=C23)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CN=C[NH]5)NC1=O)C(O)=O.CC(O)=O
P1110,Cl.CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(CC(S)C(N)(S)C(O)=O)NC(C)=O)C(=O)NC(CCCN=C(N)N)C(N)=O
P1114,CC(C)CC(NC(=O)C(CC1=C[NH]C2=CC=CC=C12)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(C)NC(=O)C(CCCNC(N)=N)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(CC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(O)C=C4)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC5=CC=C(O)C=C5)NC(=O)C(CC(O)=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC6=CC=CC=C6)NC(=O)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(N)CC7=CN=C[NH]7)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CO)C(=O)NC(C(C)O)C(O)=O
P1135,CSCCC(NC(=O)C(N)CC1=C[NH]C2=CC=CC=C12)C(=O)NC(CC(O)=O)C(=O)NC(CC3=CC=CC=C3)C(N)=O
S1469,CC(CCCC(C)(C)O)C1CCC2/C(CCCC12C)=C/C=C3/CC(O)CCC3=C
S7048,C[N]1N=CN=C1C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(F)C=C5
S7108,COC(=O)NC(C)CNC1=NC=CC(=N1)C2=C[N](N=C2C3=C(F)C(=CC(=C3)Cl)N[S;v6](C)(=O)=O)C(C)C
S8162,CCC1CN(CC1C2=CN=C3C=NC4=C(C=C[NH]4)[N]23)C(=O)NCC(F)(F)F
S8553,C[N]1C=C(C=N1)C2=C[N]3N=CN=C(N4CCN(CC4)C5=NC=C(C=N5)C(C)(N)C6=CC=C(F)C=C6)C3=C2
E0680,CC1OC(CC(O)C1OC2CC(O)C(OC3CC(O)C(OC4OC(CO)C(O)C(O)C4O)C(C)O3)C(C)O2)OC5CCC6(C)C(CCC7C6CC(O)C8(C)C(CCC78O)C9=CC(=O)OC9)C5
S0861,CCCCCCCC(=O)OCC(O)C(OC)C1OC(=CC(N=C(N)N)C1NC(C)=O)C(O)=O
S1217,ClCCN(CCCl)[P]1(=O)NCCCO1
S2221,C[S](O)(=O)=O.O=C(NC1=CC=C(C=C1)C2(CCCC2)C#N)C3=CC=CN=C3NCC4=CC=NC=C4
S2345,COC1=C(OC)C(=CC(=C1)C2C3C(COC3=O)C(O)C4=CC5=C(OCO5)C=C24)OC
S3020,C\C=C1/NC(=O)C2CSSCC/C=C/C(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C
S5218,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO)C2=C(I)C(=C(I)C(=C2I)C(=O)NCC(O)CO)C(=O)NCC(O)CO
S6594,Cl.Cl.ClC1=CC=CC(=C1)C([N]2C=CN=C2)C3=CC4=C(C=C3)N=C[NH]4
S6984,OC(C(O)C1CO1)C2CO2
S7930,CC1CCCC2(C)OC2CC(NC(=O)CC(O)C(C)(C)C(=O)C(C)C1O)C(/C)=C/C3=CSC(=N3)C
S8064,COC1C(CC2OC1(C)[N]3C4=C(C=CC=C4)C5=C3C6=C(C7=C(C=CC=C7)[N]26)C8=C5CNC8=O)N(C)C(=O)C9=CC=CC=C9
S8716,COC1(CCC(CC1)C2=NC(=CC(=N2)NC3=N[NH]C(=C3)C)C)C(=O)NC(C)C4=CN=C(C=C4)[N]5C=C(F)C=N5
S8830,CC(C)C1=C(N2C(=O)N=C(N3CCN(CC3C)C(=O)C=C)C4=CC(=C(N=C24)C5=C(F)C=CC=C5O)F)C(=CC=N1)C
S8851,CC1CN(C2=C(C=CC(=N2)[N]3C=CC(=N3)OCC(C)(C)C(F)(F)F)C(=O)N[S](=O)(=O)C4=C[N](C)N=C4C)C(C)(C)C1
S8926,CN(C)C1CCC(CC1)C2(C)OC3=C(Cl)C=C(C(=O)NCC4=C(C)C=C(C)NC4=O)C(=C3O2)C
S8942,CC1=C(NC(=O)C2=CC(=CC=C2)NC(=O)NC3=CC(=CC=C3)C(=O)NC4=CC(=CC=C4C)C(=O)NC5=CC=C(C6=C5C(=CC(=C6)[S;v6](=O)(=O)O[Na])[S;v6](=O)(=O)O[Na])[S;v6](=O)(=O)O[Na])C=C(C=C1)C(=O)NC7=CC=C(C8=C7C(=CC(=C8)[S;v6](=O)(=O)O[Na])[S;v6](=O)(=O)O[Na])[S;v6](=O)(=O)O[Na]
S8955,CC(C)C1=C(N2C(=O)N=C(N3CCN(CC3C)C(=O)C=C)C4=CC(=C(N=C24)C5=C(F)C=CC=C5O)F)C(=CC=N1)C
S8999,CCC1(O)C(=O)OCC2=C1C=C3N(CC4=C5C(N)CCC6=C5C(=CC(=C6C)F)N=C34)C2=O.C[S](O)(=O)=O
S9522,CCCCC(=O)OCC(=O)C1(O)CC(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C3=C(C1)C(=C4C(=O)C5=C(C(=O)C4=C3O)C(=CC=C5)OC)O
S9702,CCOC1=NC=C(C)C2=C1C(C3=CC=C(C=C3OC)C#N)C(=C(C)N2)C(N)=O
