ID,SMILES,CAS
D1308,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,486460-32-6
D1309,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,231277-92-2
D1310,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,641571-10-0
D1311,CC[C@@H](C)[C@H](NC(=O)[C@@H](CCC(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CSC([C@@H](N)[C@@H](C)CC)=N1)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)[O-])NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC1=O,1405-87-4
D1312,CC[C@@H](C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,1066-17-7
D1313,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1,11056-06-7 
D1314,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,32986-56-4 
D1315,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],51481-65-3 
D1316,O=C(OOC(=O)c1ccccc1)c1ccccc1,94-36-0
D1317,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,69712-56-7 
D1318,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,59-01-8
D1319,C[C@H](N)Cc1ccc(O)cc1,103-86-6 
D1320,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,58-18-4
D1321,Cc1cc(O)c2ccccc2c1O,481-85-6 
D1322,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,474-86-2 
D1323,CC(C)(CO)[C@@H](O)C(=O)NCCCO,81-13-0
D1324,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,146-17-8 
D1325,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,79-81-2
D1326,Cc1ccc(-c2ccc(C)cn2)nc1,1762-34-1
D1327,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,508-99-6 
D1328,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,72590-77-3 
D1329,N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],60-18-4
D1330,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,86-43-1
D1331,C[C@@H](Cc1ccc2c(c1)OCO2)NC[C@H](O)c1ccc(O)c(O)c1,912804-63-8
D1332,C[C@H](N)Cc1ccccc1,51-64-9
D1333,O=C1N(Cc2ccccc2)[C@@H]2[C@H](C[S@@+]3CCC[C@@H]23)N1Cc1ccccc1,7187-66-8
D1334,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,315-37-7 
D1335,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,58-20-8
D1336,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,4844-10-4
D1337,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,7681-14-3
D1338,C[N+]1(C)CCN(C[C@@](O)(c2ccccc2)C2CCCCC2)CC1,6004-98-4
D1339,C[N+]1(C)CCN(C[C@](O)(c2ccccc2)C2CCCCC2)CC1,6004-98-4
D1340,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,53-36-1
D1341,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,5611-51-8
D1342,OCCN(CCO)CCO,102-71-6 
D1343,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,2746-81-8
D1344,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5002-47-1
D1345,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,62-90-8
D1346,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,360-70-3 
D1347,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,53-34-9
D1348,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,22298-29-9 
D1349,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,5593-20-4
D1350,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1597-82-6
D1351,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,10418-03-8 
D1352,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,2338-37-6
D1353,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,521-12-0 
D1354,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,526-08-9 
D1355,CN1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1,4969-02-2
D1356,CN1CCC[C@H](CC2c3ccccc3Sc3ccccc32)C1,4969-02-2
D1357,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3819-00-9
D1358,NC(=O)OC[C@H](O)COc1ccc(Cl)cc1,886-74-8 
D1359,NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,886-74-8 
D1360,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,60-99-1
D1361,C[C@@H](O)C(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,75478-79-4 
D1362,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,74050-97-8 
D1363,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1247-42-3
D1364,C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl,6463-21-4
D1365,C1N2CN3CN1CN(C2)C3,100-97-0 
D1366,O=C([O-])CNC(=O)c1ccccc1,495-69-2 
D1367,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,50-57-7
D1368,O=P([O-])([O-])OCC(Cl)(Cl)Cl,306-52-5 
D1369,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,434-07-1 
D1370,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,553-08-2 
D1371,CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,50370-12-2 
D1372,CC1(C)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,68373-14-8 
D1373,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O,32988-50-4 
D1374,C[C@H](Cc1ccc2c(c1)OCO2)NC[C@H](O)c1ccc(O)c(O)c1,912804-64-9
D1375,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,99-43-4
D1376,CC[C@H](C)C(C)(COC(N)=O)COC(N)=O,64-55-1
D1377,CC[C@@H](C)C(C)(COC(N)=O)COC(N)=O,64-55-1
D1378,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,10238-21-8 
D1379,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1,18559-94-9 
D1380,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,7235-40-7
D1381,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,24305-27-9 
D1382,CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)[O-])C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H](Cc1ccccc1)C(N)=O,25126-32-3 
D1383,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,33564-31-7 
D1384,CCCN(CC)[C@H](CC)C(=O)Nc1c(C)cccc1C,36637-18-0 
D1385,CCCN(CC)[C@@H](CC)C(=O)Nc1c(C)cccc1C,36637-18-0 
D1386,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,34097-16-0 
D1387,CC[N+](C)(C)Cc1ccccc1Br,59-41-6
D1388,CNCC(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)[O-])C(C)C)C(C)C,34273-10-4 
D1389,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],4891-15-0
D1390,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,19356-17-3 
D1391,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],27025-41-8 
D1392,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1972-08-3
D1393,Nc1cc(-c2ccncc2)c[nH]c1=O,60719-84-8 
D1394,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,66734-13-2 
D1395,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)([O-])[O-],117091-64-2
D1396,C[C@H](N[C@@H](CCc1ccccc1)C(=O)[O-])C(=O)N1CCC[C@H]1C(=O)[O-],76420-72-9 
D1397,C[C@@H](S)C(=O)NCC(=O)[O-],1953-02-2
D1398,C[C@H](S)C(=O)NCC(=O)[O-],1953-02-2
D1399,Nc1ccc(O)c(C(=O)[O-])c1,89-57-6
D1400,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)[O-])n2)cc1,87848-99-5 
D1401,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,76712-82-8 
D1402,NCCC[C@](N)(C(=O)[O-])C(F)F,70052-12-9 
D1403,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,397864-44-7
D1404,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,63-89-8
D1405,CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,5466-77-3
D1406,CCCC[C@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,5466-77-3
D1407,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,56211-40-6 
D1408,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],79-83-4
D1409,N#Cc1cc(NC(=O)C(=O)[O-])c(Cl)c(NC(=O)C(=O)[O-])c1,53882-12-5 
D1410,OCc1cc([C@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,89365-50-4 
D1411,OCc1cc([C@@H](O)CNCCCCCCOCCCCc2ccccc2)ccc1O,89365-50-4 
D1412,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,112965-21-6
D1413,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,52128-35-5 
D1414,CCOc1nc2cccc(C(=O)O[C@@H](C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,145040-37-5
D1415,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,55096-26-9 
D1416,O=C([O-])CCCc1ccccc1,1716-12-7
D1417,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,54573-75-0 
D1418,COc1ccc(O)cc1,150-76-5 
D1419,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,58-95-7
D1420,CCCN[C@@H](C)C(=O)Nc1c(C)csc1C(=O)OC,23964-58-1 
D1421,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,51-03-6
D1422,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC,124904-93-4
D1423,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,53016-31-2 
D1424,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,120373-24-2
D1425,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,117467-28-4
D1426,O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])[O-],118072-93-8
D1427,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,1072298-18-0 
D1428,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,201341-05-1
D1429,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,99755-59-6 
D1430,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,78281-72-8 
D1431,C[N@@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,73232-52-7 
D1432,CN(C)C[C@H](c1ccc(O)cc1)C1(O)CCCCC1,93413-62-8 
D1433,CN(C)C[C@@H](c1ccc(O)cc1)C1(O)CCCCC1,93413-62-8 
D1434,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)([O-])[O-])c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,172673-20-0
D1435,COC(=O)c1ccccc1O,119-36-8 
D1436,CC(C)[C@@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,108736-35-2
D1437,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)[O-],177036-94-1
D1438,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,518048-05-0
D1439,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,167221-71-8
D1440,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,62989-33-7 
D1441,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,269055-15-4
D1442,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,23674-86-4 
D1443,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21,16506-27-7 
D1444,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,18378-89-7 
D1445,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,24729-96-2 
D1446,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,36688-78-5 
D1447,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],35531-88-5 
D1448,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],35531-88-5 
D1449,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,110078-46-1
D1450,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)[O-])c2)c1O,496775-61-2
D1451,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,214766-78-6
D1452,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,286930-02-7
D1453,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,106308-44-5
D1454,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-],258516-89-1
D1455,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,175481-36-4
D1456,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,652-67-5 
D1457,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],360-63-4 
D1458,OCc1ccccc1,100-51-6 
D1459,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(COc1ccc(C[C@@H]3SC(=O)NC3=O)cc1)O2,97322-87-7 
D1460,CCN(CC)C(=O)[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1OC(C)=O,63-12-7
D1461,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@H]1C[C@@H]3C=C[C@H]1C3)NS2(=O)=O,159405-29-5
D1462,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@H]1C[C@@H]3C=C[C@H]1C3)NS2(=O)=O,159405-28-4
D1463,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@@H]1C[C@@H]3C=C[C@H]1C3)NS2(=O)=O,134077-75-1
D1464,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@@H]1C[C@H]3C=C[C@@H]1C3)NS2(=O)=O,134077-79-5
D1465,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H]([C@H]1C[C@H]3C=C[C@@H]1C3)NS2(=O)=O,134077-78-4
D1466,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H]([C@@H]1C[C@H]3C=C[C@@H]1C3)NS2(=O)=O,134077-81-9
D1467,CC[C@@H](NC(C)C)[C@@H](O)c1ccc(O)c(O)c1,79490-84-9 
D1468,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c(O)c1,52553-26-1 
D1469,COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,29419-96-3 
D1470,COC(=O)[C@H](c1ccccc1)[C@@H]1CCCCN1,29419-97-4 
D1471,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,133454-47-4
D1472,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1,150683-30-0
D1473,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2Cl)C1,141388-76-3
D1474,CC(=O)Oc1cc2c(s1)CCN([C@H](C(=O)C1CC1)c1ccccc1F)C2,150322-43-3
D1475,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,147511-69-1
D1476,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,361442-04-8
D1477,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,65576-45-6 
D1478,C=C[C@@H](N)CCC(=O)[O-],68506-86-5 
D1479,O=C([O-])CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,125602-71-3
D1480,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])c5cc(O)c(CNCP(=O)([O-])[O-])c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,372151-71-8
D1481,C#CC[C@@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,146464-95-1
D1482,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,444731-52-6
D1483,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,128517-07-7
D1484,Nc1ccncc1,504-24-5 
D1485,NC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1188-38-1
D1486,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-],42017-89-0 
D1487,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,199739-10-1
